song_id,title,artist,mood,year,valence,energy,youtube_id
00sIEQEqMFXguUR12RqxKs,Woman Don't Lie (feat. Sugaray Rayford),Walter Trout,Happy,2019,0.74,0.914,
2B0Irib6WOYvfdDSVlXuix,New Frontier,Donald Fagen,Happy,2019,0.886,0.679,
3O6hx10kYKGt6WYeLDfnOz,METAL,Thouxanbanfauni,Happy,2020,0.584,0.71,
7laFE2lGZXiNyazgwv7Z9E,Further,WESTSIDE BOOGIE,Happy,2015,0.553,0.556,
0uPpmgSTgKqUVJ4Fsqsyro,Amy,Widowspeak,Happy,2020,0.878,0.556,
4xYIRtYhuOjsAm8iI2v1Yj,Orange Blossom Special,Johnny Cash,Happy,2020,0.8,0.634,
77CQ4qF5GmWQCrNDVGxCIU,Charanga Costena,La Luz Roja De San Marcos,Happy,2012,0.962,0.86,
4Zd1c2RpTd38jSFTNezgoN,Ooh La La,Faces,Happy,2018,0.8,0.574,
2s9tKZWciORT9LBnz1pAbh,Tropicumbias 2009: Estos Celos / El Chofer / Baila Cachibombo,Internacionales Conejos,Happy,2015,0.785,0.683,
42gokOGxxInN6n43Xekxqk,Chotto Matteyo,never young beach,Happy,2015,0.838,0.728,
6qdQKFzkAOa59NkBx6o2Oe,Get It On (Live),Jo Blues,Happy,2017,0.733,0.902,
0DTLwAomf9VRAlQtxbqD6p,Whisper In the Dark,Dionne Warwick,Happy,2016,0.625,0.663,
2IVMSiifHirxvLqNLvvY8f,Heartbeat,ILL DOOTS,Happy,2020,0.688,0.814,
2jUwFf98E7Zd67OrbLxae4,All Along the Watchtower (Live),Halden Wofford and the Hi-Beams,Happy,2012,0.64,0.862,
1CW2XRJLDUadraYrnhi4dg,It's So Easy,Garry Bonner,Happy,2018,0.701,0.748,
5vzc3JlbRHT1NR9rxKVEuF,Werk - Mistic Trap,Ceresia,Happy,2012,0.963,0.869,
0Z4joaa6vInMGWXEfJ9vs5,Quebraditas Pegajosas 2: Devuélveme a Mi Chica / Cruz de Navajas / Clavado en un Bar,Marimba Orquesta La Pegajosa,Happy,2016,0.77,0.743,
41wSagNq0OKvxPPnlOa98p,Killer Heels,Marie-Claire Berreen,Happy,2012,0.623,0.803,
2kwzRSpUjA2QPRPxCVoU1P,There's That HOE,Nick Money Meyer,Happy,2020,0.655,0.56,
6JusK3sx0nKmojV6Abel3n,Wonder Drug,Bizarre Noir,Happy,2017,0.625,0.918,
02xq8Q9VXKp94j5YIgfcBh,Flip Side,Barry Levenson,Happy,2015,0.733,0.883,
7xPEqN2G1Ny0AVaaIzZMfv,Earl Scheib,Babe Miller,Happy,2018,0.973,0.866,
2McmMtSKN39EZj4xmBIhWO,Joe Six-Pack,Montgomery Gentry,Happy,2019,0.907,0.733,
3dRtiBG544GzYNxHLs5zjO,Costa Alegre,Marimba Maderas Chapinas,Happy,2016,0.881,0.803,
0fWDcO5GU88za7e1KyZLSq,Fiesta Gitana,Ricao,Happy,2013,0.934,0.863,
2NIN70lvKdXMRQdj3qcw64,My Angel,Young Soulja The Realest,Happy,2017,0.671,0.814,
5dacukGIaK5vYruwkDKWAr,Love After,C-Rena,Happy,2016,0.735,0.566,
0HxjMDPkC9ipk5pHqKTHsh,Chips n Dip (Bonus),Trev Rich,Happy,2020,0.838,0.58,
3bT1w7bdKcbPqNUwm0FCxU,Don't Walk Away,Love N Revenge,Happy,2017,0.57,0.748,
6QpWjZqpolfCwOmkfcJ1kI,L.O.V.,Shordie Shordie,Happy,2020,0.679,0.696,
1yefIz1Tf1tRGG0kGFkd9X,My Clinch Mountain Home,James Wall,Happy,2015,0.965,0.753,
49Wz7szRKARkXVPYs9cuHw,Alegria,El General Paz & La Triple Frontera,Happy,2013,0.937,0.904,
68HGNvhRB1BJwRQ3bJHhD5,Accordion,Neneh Cherry,Happy,2012,0.682,0.554,
3lbntcksNeukpOaLlHKAtA,Weihnachtszeit Herzkuschelzeit,Ellen Krenz,Happy,2013,0.593,0.616,
5zBNgZo56VOsQrz93SSefR,Wrong Way Home,Matt Keating,Happy,2012,0.734,0.655,
2Po82AqHJoJugvLQNRssME,Hiteishita Mirai,Keyakizaka46,Happy,2019,0.738,0.796,
0sZeUjn1cIvRg5OLwSuUFT,Xbox Live,Keyze AriZona,Happy,2020,0.735,0.878,
5kOGBhOXaGQ5Z045fCsIOv,Bodegah Flow,Lil B,Happy,2020,0.958,0.622,
24YSwYBwfjC25Svlr83wmM,Iscence,Ozric Tentacles,Happy,2013,0.915,0.646,
605QpdRp3wvWIJugh1CeU1,Physician Poet,Ciro Hurtado,Happy,2014,0.835,0.648,
2kVACL2fimdI8islM87qyU,Comme Des Garçons (Like The Boys),Rina Sawayama,Happy,2020,0.65,0.714,
5XGAstxRPRDPXxdFhUIgzQ,Sleep Deprived,LÉON,Happy,2017,0.666,0.728,
6nNTw5cIeTHwvcTrIMkBx0,Jazz Cruise,Nils,Happy,2014,0.826,0.772,
6AQO9c6H6f08XsfG1Dfm5s,Hollywood Heckle and Jive,England Dan,Happy,2019,0.736,0.696,
4cW2Uc7pdQ6qsdZ3BkQ6TG,They Can't Love Jesus More Than Me,Junior Sisk,Happy,2013,0.846,0.555,
5fCC8o4RbPWJfX6Mh6F3hq,Give It To Ya Raw (SD50 Remix) - 2020 Remaster,Ol Dirty Bastard,Happy,2020,0.558,0.744,
6kqbETFrwMj3FP6pusprmo,Blown Away,Jim Keaveny,Happy,2017,0.595,0.699,
1YcrJu139koql37c7fXtNq,City Lights,King of Foxes,Happy,2016,0.715,0.792,
0l9YITUaLf5fXiElJ93InP,Pack Up,Eliza Doolittle,Happy,2017,0.88,0.809,
6bZH6JRkvofGwpeGNVKepm,£75 Fine,Pons Aelius,Happy,2017,0.65,0.574,
0UDov9S0RWDtWmjRLiX1yb,Good Thang,Mr. Cas,Happy,2012,0.872,0.858,
28iLsNVLGP1llZjG0IzLSY,De Bar En Bar,Adrian Brizz,Happy,2016,0.786,0.867,
5V8ftrn0eMfhXMNYe2bOtn,My Pain,Sero.Overdose,Happy,2005,0.92,0.71,
3s96HGBIgLA3xYHjHqxkjG,Bloody Bodies,Sick Animation,Happy,2010,0.675,0.688,
2cel9Cq6uJCLf8mwvLZ0es,Gospel Song - Jesus,Titjikala,Happy,2004,0.683,0.805,
60GwNZiajjDXEFhhINjWCu,沒有什麼可以阻止我們,Tracy Huang,Happy,1989,0.782,0.554,
3C9lwJ0n6ZrDSnIvV1NzEi,Hot Porno Star,Dirty Rig,Happy,2006,0.776,0.916,
5oQYw4mTDHcFqi6gxvzrbC,Controluce,Stardom,Happy,2010,0.657,0.846,
3hxYLQTyR5IRXZxkp4NAA5,I Want Her She Wants Me,The Chrysanthemums,Happy,1991,0.621,0.569,
7DKfDaIyCibn2DJwk1dlbP,"""BabyRock"" Rock",Clorofila,Happy,2010,0.951,0.9,
4xa8fWt920VsnPEkM1G3yg,"Raver - Live At The Tote, Melbourne, Aug 1983",Scientists,Happy,1985,0.672,0.854,
3r02ZhY1tN1pbcJmp2Uh4a,Camp Fire Song,Eight Ball Down,Happy,2007,0.565,0.855,
34dLXQ3H3MKEMZ5xj5U4UY,Circumstances,Studebaker John & The Hawks,Happy,1995,0.928,0.796,
4nueWRW1yDz6P30pHUg9GC,Bye Bye Baby,Bay City Rollers,Happy,2005,0.661,0.659,
1Dbgh8DZpD2k9jBa8xQOYf,Deflect It,The Old Haunts,Happy,2005,0.867,0.889,
3jnb6Gb3ubxzs1wQLd23Nk,Tidal Wave,The Mutineers,Happy,2008,0.61,0.559,
3Hgy6SLnpktKL72rTzllRk,Robot Vs. The Aztec Mummy,Jad Fair,Happy,1995,0.567,0.955,
6I58eVQkcKe3Bihurg2cRZ,Platz Back,Ksounds,Happy,2011,0.894,0.898,
01w6Mtzueznf69FnYz2Uqz,Love Power (with Jeffrey Osborne),Dionne Warwick,Happy,2003,0.62,0.607,
36PDF5k7MzslkMYiNECWsa,Aloha Oe,The Hit Crew,Happy,2007,0.677,0.618,
5bsl1ndSYfWC3ohlrxMRcU,Temperance Reel/Lowdown Hoedown,House Red,Happy,2006,0.852,0.576,
5QXkxdYUYPOZNUIWDQIei8,My Last Girlfriend,Ben Sures,Happy,2008,0.886,0.566,
2gzvZeOvgFzc95HVGmkPQi,The Cannibal Ed,Lauren Hoffman,Happy,1997,0.919,0.857,
3hWdCPZ9Kb4Hp2WLwZiK5i,2-0-1-2,Orixa,Happy,1999,0.718,0.926,
73YDwhfBD8V3eG5y4xs5Aw,Highest Common Denominator,Andy Warren,Happy,2004,0.699,0.647,
4loibzJKYOvtfZlIhWL1LA,Lacassine Special - Take 2,Savoir Faire,Happy,1999,0.956,0.884,
1nz34nDjN9htCBqhoerAza,Intro,Icke & Er,Happy,2007,0.748,0.621,
08NUhxoKfurPuEyoy8Uysx,Peaceful River,Leah Morise,Happy,2006,0.679,0.557,
1efCORUnQ6vW6EULVix6K7,愛情蝙蝠俠,郭小霖,Happy,2006,0.921,0.838,
3gtNV6x8w8IEz4TF7QRVdO,Rose of Washington Square,Harry Allen,Happy,2009,0.681,0.565,
0De8RkZGP43wqIOA48hjKe,Crawling Towards Bethlehem,Pearls Before Swine,Happy,2004,0.687,0.56,
0n5siz4Wu8YE1HCv5dEVOr,His Short Quip When Eddie's Bothered,Make Believe,Happy,1965,0.959,0.682,
5SDf7tMJKrgO0fVOZsag0M,Broken Crown,Strawfoot,Happy,2009,0.944,0.947,
6W04EMrXtUum6yhcxkUGJJ,When the Lights Go Out - Radio Edit,Five,Happy,2001,0.95,0.819,
1FMauivFxza95qGmtXbxyK,Save Me A Seat,The Hellboys,Happy,2008,0.719,0.574,
0nnOxHOyD7lqFWrm7K4Qdy,Broken Hands,Mick Taylor,Happy,1979,0.643,0.703,
3GWV7iTDKcYRwTyTWc3qeC,Lord Of The Dance,Barley Bree,Happy,2005,0.966,0.556,
5HQr7yUc33tqhGTMRalSOi,Parando En Seco,Desechos,Happy,2003,0.961,0.952,
7EeGnwPZH3888crcYcrAVp,Groß in Kagran (Big in Japan),Wolfgang Ambros,Happy,2000,0.706,0.791,
13g6dkI7LA0PfmsmDslo8K,Meshugeneh Mambo,Yiddishe Cup Klezmer Band,Happy,2004,0.711,0.774,
4CVuUjP1FdgbA6uOmQXHoj,Elegy for Himeself,32crash,Happy,2011,0.624,0.777,
7nXnPSyanzUfLPdJzIj2hV,Go Now April,The 63 Crayons,Happy,2004,0.56,0.573,
3vBioSFGDQ6Og26C4n5Xls,The Man Who Sailed Round His Soul,Rubén Blades,Happy,1995,0.705,0.635,
5o4is9m6KrZbOiIVySbrQt,Streeter,The Shutdowns,Happy,2000,0.78,0.984,
5tKfj7jlZ5Yw32xRPAfKEO,Driving Wheel,Rita Chiarelli,Happy,2011,0.661,0.583,
6vOBzAbViYXN0vF4zKhb5r,Pirando Todo Mundo,Latino,Happy,2007,0.965,0.827,
3tT93QRRRsqjoadB1JKCC7,In Human Form - Chuck's Riff Tape - 1992,Death,Happy,2011,0.637,0.812,
0MGHlfe30ountZL0K0wGjN,Negra Paloma,Marco Antonio Muñiz,Happy,2002,0.966,0.694,
1x4kCgnYJIbPIoTUIETekJ,I'll Fly (Gritty D.B. Mix) [feat. Jo Coker],The Urbanists,Happy,2010,0.759,0.608,
6dBu98sueJVXrPMvllW5kh,Help Me Make It Through The Night,Midnight Special,Happy,1999,0.869,0.551,
1nJinohdv1pmaumQHWqOvH,I Won't Fall,Mackintosh Braun,Happy,2008,0.69,0.674,
0QaLf51inyMsp3Jn5oNw0P,Dreamin',Sweet Female Attitude,Happy,2000,0.718,0.884,
6GNuIUBjjQiNaQpm7wQvkh,From Russia With Love,Milemarker,Happy,1999,0.819,0.563,
5rM5UaTD3n93gVF7hcfIuG,Pride,Odyssey,Happy,1978,0.716,0.635,
5SFsPrdSPxr9Rpa3YbUtDG,My Wife and My Dead Wife,Robyn Hitchcock,Happy,2008,0.611,0.924,
3aQ2fYWNhiovsTZZF20APn,Babylon (Radio Remix),Naked Rhythm,Happy,2008,0.582,0.749,
6RLoS6isl9ChxOx5XixEuo,I'm Gonna Live It Up,Buck Owens,Happy,1997,0.855,0.832,
5LdB3PxuK6Zfx3sxNucVOk,Espinas,Niña Pastori,Happy,2004,0.741,0.738,
6mBqVcxMaIjEjJeznLwGV5,Die friesische Nacht,Klaus & Klaus,Happy,2000,0.862,0.838,
1kzvCclyELuvI7QQXgjUCr,Joanna,Japhia Life,Happy,2006,0.72,0.711,
6ldwfK0yWgTAlmIfuQkTYN,I'm a Slave 4 U,Britney Spears,Happy,2001,0.963,0.843,
0hpDnEc7IlBrP0dBTZUdv8,The Omega Point,Isadar,Happy,2008,0.843,0.688,
5j8GfKVh2JiCFL8x6EbELh,E Ma Se Lo,Chief Commander Ebenezer Obey,Happy,2006,0.807,0.677,
6naMtrRYFQPDleFcBOtqY4,Represent,Retic,Happy,2009,0.865,0.651,
5YfGUi9nV5GUylKHaOK3t6,Far Away,Bobby Raikes,Happy,2004,0.936,0.834,
57QeyKk41SrBLF3cWQRRhW,I'm Coming Out,Diana Ross,Happy,1971,0.764,0.903,
0uzuK7FqfTOhjReGfWeSnI,It Is Well With My Soul,Jars Of Clay,Happy,2005,0.88,0.768,
24oyznxVeky7XLA6SaZwH0,Medley - G. Scott Skinner,Jean Carnigan,Happy,2006,0.966,0.766,
2QLNkLmgpvKmv0kqXEYx4i,White Lightning,Silkworm,Happy,2002,0.817,0.64,
1hTrxaAVWdF2O3diYMR5k1,Vision 215,Syrian,Happy,2003,0.9,0.992,
35wqVHUrAVwobtWmMlCtFI,Not Like All the Others,Foundation Movement,Happy,2006,0.85,0.799,
5ldg0vWUQiIYMMS02VTKab,Set The Record Straight,Petey Pablo,Happy,2009,0.63,0.615,
6aUcuEwvqxXqqzCtIEbPwB,Painkiller Principle,Elemental,Happy,2006,0.802,0.916,
5lpph03FfUgZ8FP5tzukKw,The Bonnie Blue Flag,Derek Warfield,Happy,2009,0.961,0.834,
1GGNgiVgsmVj9xOQtyzOM9,Hush Hush Julio,Mumbo Gumbo,Happy,2009,0.976,0.945,
2utnsGC8hsRAAr02UrsDmu,Witchy Ways,Thunderbird Motel,Happy,2009,0.571,0.603,
6tkglKaEfJnYkprKjXvGXC,International Remix Intro,Terrance Simien,Happy,2006,0.859,0.688,
52gbxOsleSX2yYzA3JJp3F,"Move, Sucker",Daniel Caine Orchestra,Happy,1984,0.619,0.769,
3NlnfOHspluVdP6TcDCqoQ,One Particular Harbour - Live,Jimmy Buffett,Happy,2006,0.625,0.879,
57xk9HwlRUAusvoDWhz6I1,Cranes Vs Pygmies,12000 Miles,Happy,2009,0.77,0.942,
5rdojj6sU8HG8dOFPDA4I1,Folsom Prison Blues,Dutch Mason,Happy,1992,0.82,0.573,
2gO5BhWjxCa8VWzOZfhlG4,Mambo Como No,El Zorro,Happy,2010,0.974,0.731,
32a3rXttwoOh0zbIEd7M4U,Blue Eyes,Once a Pawn,Happy,2008,0.568,0.658,
1f6A5F5aa9r1uX3IZbWShg,Wooden Ships,Joe Perry,Happy,2009,0.638,0.886,
7qJDUCOdonaJirElObHLhF,Plagues (Bio Terrorism),Hanna,Happy,2001,0.562,0.909,
4Ia9vIhHkVbmqBfTam7uDd,How Do You Tell A Woman You're In Love With Her?,Marc Gunn,Happy,2008,0.693,0.782,
4kEdOAZlGaIzQwv6Bg7oSD,Baby You Crazy,Nick Curran and the Lowlifes,Happy,2010,0.923,0.942,
1mnWdYIC4W8E9DLCNpykRU,Futures & Folly,Blitzen Trapper,Happy,2007,0.923,0.66,
3Imydmng3x1UyBeN436Y15,Candy,Dennis Nelson,Happy,2010,0.806,0.719,
7oegcNw3LG3DQsMx2kqfG3,I'll Be Coming Home,U.P. Wilson,Happy,1999,0.876,0.594,
67VeyFPLHvkMtsJFSO4dyV,Slut - Live at Lafayette's Music Room,Big Star,Happy,2009,0.582,0.822,
7rsEe10ZPM46ekavcSBuy5,Chop Me Up,Smooth Jazz All Stars,Happy,2007,0.588,0.703,
1PwC2TZWdcW9gz6D9gLycA,He Drives On,Dog Named David,Happy,2005,0.702,0.594,
4J5eHg4qKZaD1iq8aWx3PE,Almost Saturday Night - Alternate Mix,Ricky Nelson,Happy,1993,0.792,0.566,
34aDtIUbYnMZI5d8FetZgZ,Mess,Martha and the Muffins,Happy,2010,0.845,0.888,
0gebJXBKcksHM3nuEyV9gf,I Took A Chance,Vinyl Kings,Happy,2002,0.735,0.642,
12NGAGzglMCgGnL5qJ2D7p,Para No Decirte Adiós,La Quinta Estacion,Happy,2006,0.82,0.837,
6wRRsXCmiwWDK1zsGHBHRp,Sip of the Vine,Policy Gang,Happy,2005,0.866,0.726,
4CmYkMfs8y54aBnQlINBKJ,Mr. Rainmaker,Warrant,Happy,1990,0.768,0.833,
2Blmqj6pNA5IeukbJdKKFU,Solo Tu Cariño,Jerry Galante,Happy,2006,0.915,0.955,
2Uu7nOCfYnnCNznHyA1tzj,Dixie Hoedown,Stevie Barr,Happy,2007,0.964,0.789,
1zWYWT0WsEJjRrYkjNvlTA,I Get Mixed Up,Pete Krebs,Happy,2002,0.922,0.688,
00JbTJUCzQJDhwhhRNndFF,My Funny Valentine,Barry Manilow,Sad,2020,0.157,0.184,
5hT6XA6I8FStodwRVf9xuP,Minnesota 1945,Eddie From Ohio,Sad,2017,0.331,0.217,
7bD4oczHpW3FITPTbK3mCe,Not My Father's Son,Billy Porter,Sad,2013,0.225,0.131,
1ezqT8mFWe2SAL6yrbwE1A,And When the Sky Was Opened,Trent Reznor and Atticus Ross,Sad,2016,0.056,0.048,
5V1TdrNcdYhmA7KeCm8tys,Yhtä vaille kaksi,BEHM,Sad,2020,0.35,0.415,
3z9sAf9ptrSLpyRWR4jRiX,Adore,Savages,Sad,2016,0.08,0.402,
0cja13Q4QGBvX8yGgEAvCc,One Morning in May,Harry Allen,Sad,2013,0.125,0.178,
1XXsnXhknTVMKYbu0HRGeF,Bleed,Jenn Champion,Sad,2018,0.134,0.212,
1omPnaRo4fZeCwZgJEzMYY,Afford to Pretend,Vanessa Peters,Sad,2015,0.212,0.305,
6ABfBf8MM6F32FMY1JSjyL,Poison in My Mind,Michelle Gurevich,Sad,2019,0.275,0.389,
720hgRsGHIzxELwN7peIGC,La sera,Respiro,Sad,2019,0.377,0.426,
1KyZqfCyhFNFt1twG6TCS7,Mir ist ummaten leyde (I am grieved beyond all measure) (arr. M. Lewon for voice and vielle en luth),Marc Lewon,Sad,2014,0.131,0.088,
1QXlmMr5O1fQTRMDzsbHh7,Shimmy Shimmy Ya - 2020 Remaster,Ol Dirty Bastard,Sad,2020,0.221,0.445,
1tyNHBK5pYkVmLl2WxHWmq,Nightwatch,New Sound Authority,Sad,2014,0.309,0.223,
31FLLom6SlY3qiEQOxCiie,"Keyboard Sonata in B Minor, Wq. 49 No. 6 ""Wurttemberg No. 6"": I. Moderato",Carl Philipp Emanuel Bach,Sad,2018,0.36,0.072,
5ES700IU7bGZwh9QUKrneS,Escape - Acoustic Version,KONGOS,Sad,2015,0.271,0.381,
2ZpyPd7Ap9mtX7Q4tGaoJ1,Thou Art God,Lionel Bourne,Sad,2015,0.094,0.152,
3Jr0EqDUFiwzIGyZOb6CV0,"String Quartet No. 16 in B-Flat Major ""Celtic"": II. Shule Agra: Adagio",Alfred Hill,Sad,2015,0.083,0.091,
2Pto4mLfI6A8SHH4a2YhUz,RUNESCAPER,NOLANBEROLLIN,Sad,2019,0.237,0.382,
0KAMmq4ayGYevDGHEGR3IN,"Violin Concerto No. 3 in C Major, Op. 7: III. Rondo: Alla polacca",Louis Spohr,Sad,2013,0.252,0.068,
4yvwcMlkthfSnFTNgR3uO0,"Leyendas, ""An Andean Walkabout"" (version for string quartet): III. Himno de Zamponas",Gabriela Lena Frank,Sad,2013,0.039,0.078,
5TWlcJr6pHd0AoaPsH1Lut,"Nun komm, der Heiden Heiland, BWV 62: Recitative: So geht aus Gottes Herrlichkeit und Thron (Bass)",Johann Sebastian Bach,Sad,2014,0.331,0.191,
0uvG7esMXUCJevDW0h8BrV,Till There Was You,Richard Evans,Sad,2013,0.127,0.102,
0bmjxMhbgGwQ0XyHYZ6sWc,Sheep To The Horizon,Joel McNeely,Sad,2014,0.182,0.29,
7GVmNXA26B1mVLSMN13wrk,Out of Time,Trevor James Tillery,Sad,2016,0.196,0.421,
5OyACEb3XB5nYVdLAEk7lQ,Mid-Winter Songs: No. 3. She Tells Her Love While Half Asleep,Morten Lauridsen,Sad,2014,0.039,0.029,
6in07s2pWLtiOm14A6OFEu,I Remember Bill Evans,David Benoit,Sad,2017,0.037,0.102,
4ginjg3U8OoxqG8RKauSvp,"Symphony No. 6 in E-Flat Minor, Op. 111: II. Largo",Sergei Prokofiev,Sad,2016,0.038,0.127,
0stoE4XaQrhaJZsdSaoBgS,Thugainn a Bhlàrag,Kathleen MacInnes,Sad,2012,0.394,0.224,
6Iu7PNirh73fqLBooRgwnC,Pathos! - Prologo,Argine,Sad,2018,0.15,0.431,
0fH3tgmBQhWvnhv4KeLa0i,"4 Intermèdes et divertissement, VB 27, Pt. 1 ""Intermède I"" (1787 Version): No. 2d, Alcmène, jouit du bonheur",Joseph Martin Kraus,Sad,2019,0.167,0.078,
1dN1NBjLUO2JbgKf4rr87m,Savannah (Early Version),Andrew Gold,Sad,2020,0.406,0.269,
5dvi8TiZjjZOiuAA6YbvNq,Lonely City,Nuala Kennedy,Sad,2012,0.402,0.404,
5ybzN7aPtkDPiVOiMt1XPQ,Taverner: Missa Corona spinea - 04. Et incarnatus est,John Taverner,Sad,2015,0.04,0.149,
7eYZaNJ4Ft2eqc2FtovLBb,Which Way Are You Going?,Skaarl,Sad,2018,0.096,0.383,
5wf4PQuEiQ6fCGJ0YqSAlz,Fragment,Pillow,Sad,2012,0.048,0.26,
33UanIxcyPn2941YYgJ5fY,"Reminders, Remind",Mark Northfield,Sad,2012,0.103,0.241,
3Lrw5NAloFXNkG2YHXBbUu,難得一遇,Phil Lam,Sad,2017,0.224,0.344,
2OYS7SGdmrGt9azy3boRvN,Something Really Mean,Nicki Bluhm,Sad,2018,0.264,0.311,
3O3T8mG2IglzuPB1Kfsh6S,Bit Ratio,Gideon Freudmann,Sad,2012,0.241,0.143,
6QancnLYUMblmAZJbZsNer,West Texas,Thirteen of Everything,Sad,2019,0.034,0.292,
17JHCpiNc4XkjmqVC86CHh,"Anacréon, Scene 6: Gavottes 1 & 2 pour les Égipans et les Bacchantes",Jean-Philippe Rameau,Sad,2015,0.396,0.104,
3Oev9h52ekn1bPP1CciTZP,Awakening,David Darling,Sad,2014,0.132,0.033,
2UscVSLpODlPpZ4064AfJW,Piazzolla: Le Grand Tango,Astor Piazzolla,Sad,2019,0.192,0.123,
0SbEbV7fUBbaXOune3IZfb,"Cello Concerto, C65: III. Variation 2: Risoluto tempo giusto - Brioso - Variation 3: Allegro molto -",William Walton,Sad,2015,0.305,0.134,
09LIijrZtldj0jDk7WOSMA,Electric Sun,Jerome Sabbagh,Sad,2014,0.42,0.213,
0fqYfPP17mhY3ugm1P9qvo,Cures & Wounds,Wilma Archer,Sad,2020,0.124,0.142,
4uIF8AvLCSXynJILuTwiR8,Letting You Go,Jason Isbell and the 400 Unit,Sad,2020,0.37,0.319,
4gJWOPtNwTZOZNbAMMAK4m,Mellohi,C418,Sad,2013,0.165,0.181,
4BzmjfJLAhgNuXWc66QYlo,"The Colorado Trail, Op. 28 ""Fantaisie for Harp""",Marcel Grandjany,Sad,2017,0.037,0.068,
0yt0xl9SrLgqYyKLe0r3oG,Trophy,Kasher Quon,Sad,2020,0.235,0.445,
4Wm7hMXfzxQCfLgqzr8obK,Beast,Lil Reek,Sad,2020,0.121,0.419,
3iQu0Q4PLid2FYhajDKZ9r,All I'd Ask,Kevin Lee Florence,Sad,2014,0.251,0.311,
0CWI33AnRoDotr6JWa2ExU,Sons of Horus,Displacer,Sad,2014,0.11,0.394,
1m1CcpIFXd24w54BDKOHFp,Here Comes the Night,Theta Wave Orchestra,Sad,2018,0.035,0.174,
5ZB0ZNSREVjKKirEI2Upfe,April im Oktober,Stephan Mathieu,Sad,2015,0.046,0.301,
0x5MvLKZRVyMtSCbNooroT,Never Gonna Say Goodbye,Dawes,Sad,2018,0.356,0.319,
7BUPll33LlSPnyrGD7gn5b,Loves Light,Mpho Sebina,Sad,2017,0.199,0.416,
7IAwlbW81kZPB3lFpyR75D,Carnaval: III. Unicorns,Roberto Sierra,Sad,2013,0.028,0.068,
3eCIkYq99PZxSV7joG6ZG7,Snails (Live),The Format,Sad,2020,0.385,0.353,
7dK0NFL7pi3OUcn5MmL43s,Ebb,Steel Cranes,Sad,2016,0.118,0.279,
5zo4uLD2EEvMASSfmnNWo3,"Die Kunst der Fuge (The Art of Fugue), BWV 1080: Contrapunctus V",Johann Sebastian Bach,Sad,2012,0.342,0.141,
7G8C2ixjKi9009EmZKszMh,"Violin Sonata in E Major, Op. 5 No. 11: III. Adagio",Arcangelo Corelli,Sad,2016,0.381,0.031,
4c1ncmox28RfTi3rsLCDOt,Head Up High - with Radioactive Man,Lali Puna,Sad,2017,0.114,0.38,
7wz9mgc0zrbT3CI2QvCUm3,Araw Gabi,Regine Velasquez,Sad,2017,0.126,0.44,
5HpxSTflQSx3xeYIyRdSJI,Where or When: My Funny Valentine,Duke Ellington,Sad,2014,0.088,0.145,
64MSsySA8cHjqItdrKuuzZ,Wonderful Tonight,Tennessee River Authority,Sad,2013,0.38,0.301,
6nbr8zc1SaBkkncBNcMDos,Island Lights,Birdy,Sad,2020,0.371,0.119,
63sSlkmMinjsT6SCknAnOk,Hickory Wind,Emmylou Harris,Sad,2014,0.318,0.092,
2KtXu3FOh4qbWuQJQug5iP,"Variations on an Original Theme, Op. 36 ""Enigma"": Var. 9, Nimrod (Arr. W.H. Harris for Organ)",Edward Elgar,Sad,2016,0.037,0.029,
6Cv10aSG7auibPsuIKlRT4,Piano Concerto #1 - Larghetto,Dan Gibsons Solitudes,Sad,2013,0.163,0.334,
0JwC1oBEKQqqne3AZ02PXf,Tell Me What I'm Supposed to Do,Petra Haden,Sad,2016,0.186,0.43,
2Ww4ibhpgXDhHTogEKvmUN,Salve Regina,Petr Eben,Sad,2013,0.13,0.08,
0jRCrhxFO43PPHOmlLXvEh,Malaika (feat. Vusi Mahlasela),Mango Groove,Sad,2016,0.401,0.391,
7CCPSW5T0wjXFTZuqxXe6H,Thaïs: Méditation,Jules Massenet,Sad,2020,0.038,0.043,
2YhetOPnmkN8h19hZO0Cx3,"12 Gedichte aus Pierrot Lunaire, Op. 4: No. 5. Moquerie",Max Kowalski,Sad,2016,0.166,0.02,
6qsnd0nAfvfAzzfu8xkmEC,Lucid,Amarante,Sad,2014,0.12,0.298,
7bqwoXQaynpzHvpcDPUWr3,Don't Trust You,Airplane Music,Sad,2020,0.188,0.373,
3W3zEwExTGls3jaKPfn9NY,Now And Then I Think About You,Jacob Collier,Sad,2016,0.148,0.443,
6FlbPRpFDUtSxK6Y9sTLLW,Letter - Words on Bathroom Walls,Andrew Hollander,Sad,2020,0.109,0.191,
4yfnl4U1cqIUtyiktiUsie,Counting Rain Drops,Memorex Memories,Sad,2020,0.033,0.245,
1n4jxj0IqBNvwxvkg2CUsc,Wake You Up,Steve Poltz,Sad,2016,0.248,0.083,
3Ny0RWhkTv6tFFoo2er5N7,Roman's Farewell,Brock Zeman,Sad,2013,0.184,0.273,
1NhenYgJpyzKnJ3fESyo2u,Helpless,Ida Sand,Sad,2015,0.298,0.271,
6k2IABfeENXhaeo6QBideU,House of Broken Dreams,Crosby,Sad,2019,0.167,0.223,
7eLxhRmURZBayvTeXtL74R,Fallen,Leo Perez,Sad,2019,0.036,0.104,
5WXbQEwMGr1u7XbFgrai1H,Sea-Shell Necklace,jérôme chassagnard,Sad,2014,0.04,0.304,
