tmdb_id,imdb_id,title,year,rating,genres,overview,poster_path,mood
500664,tt6499752,Upgrade,2018,7.5,"Action, Science Fiction, Thriller","A brutal mugging leaves Grey Trace paralyzed in the hospital and his beloved wife dead. A billionaire inventor soon offers Trace a cure — an artificial intelligence implant called STEM that will enhance his body. Now able to walk, Grey finds that he also has superhuman strength and agility — skills he uses to seek revenge against the thugs who destroyed his life.",/5f28TXtvHioXirX2n1XH8EJ314v.jpg,Surprise
228326,tt2262227,The Book of Life,2014,7.5,"Adventure, Animation, Comedy, Family, Fantasy","The journey of Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart. Before choosing which path to follow, he embarks on an incredible adventure that spans three fantastical worlds where he must face his greatest fears.",/aotTZos5KswgCryEzx2rlOjFsm1.jpg,Surprise
829280,tt14641788,Enola Holmes 2,2022,7.5,"Adventure, Comedy, Crime, Mystery","Now a detective-for-hire like her infamous brother, Enola Holmes takes on her first official case to find a missing girl, as the sparks of a dangerous conspiracy ignite a mystery that requires the help of friends — and Sherlock himself — to unravel.",/tegBpjM5ODoYoM1NjaiHVLEA0QM.jpg,Surprise
284052,tt1211837,Doctor Strange,2016,7.4,"Action, Adventure, Fantasy","After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.",/uGBVj3bEbCoZbDjjl9wTxcygko1.jpg,Surprise
667538,tt5090568,Transformers: Rise of the Beasts,2023,7.5,"Action, Adventure, Science Fiction","When a new threat capable of destroying the entire planet emerges, Optimus Prime and the Autobots must team up with a powerful faction known as the Maximals. With the fate of humanity hanging in the balance, humans Noah and Elena will do whatever it takes to help the Transformers as they engage in the ultimate battle to save Earth.",/gPbM0MK8CP8A174rmUwGsADNYKD.jpg,Surprise
400160,tt4823776,The SpongeBob Movie: Sponge on the Run,2020,7.5,"Adventure, Animation, Comedy, Family, Fantasy","When his best friend Gary is suddenly snatched away, SpongeBob takes Patrick on a madcap mission far beyond Bikini Bottom to save their pink-shelled pal.",/jlJ8nDhMhCYJuzOw3f52CP1W8MW.jpg,Surprise
186,tt0425210,Lucky Number Slevin,2006,7.5,"Crime, Drama, Mystery, Thriller","Slevin is mistakenly put in the middle of a personal war between the city’s biggest criminal bosses. Under constant watch, Slevin must try not to get killed by an infamous assassin and come up with an idea of how to get out of his current dilemma.",/x21s3p5wPww534nYj1cWakTcqz4.jpg,Surprise
244,tt0024216,King Kong,1933,7.6,"Adventure, Fantasy, Horror","Adventurous filmmaker Carl Denham sets out to produce a motion picture unlike anything the world has seen before. Alongside his leading lady Ann Darrow and his first mate Jack Driscoll, they arrive on an island and discover a legendary creature said to be neither beast nor man. Denham captures the monster to be displayed on Broadway as King Kong, the eighth wonder of the world.",/lHlnxKL5GbgRibyRFI7n1Ey850i.jpg,Surprise
13475,tt0796366,Star Trek,2009,7.4,"Action, Adventure, Science Fiction","The fate of the galaxy rests in the hands of bitter rivals. One, James Kirk, is a delinquent, thrill-seeking Iowa farm boy. The other, Spock, a Vulcan, was raised in a logic-based society that rejects all emotion. As fiery instinct clashes with calm reason, their unlikely but powerful partnership is the only thing capable of leading their crew through unimaginable danger, boldly going where no one has gone before. The human adventure has begun again.",/9vaRPXj44Q2meHgt3VVfQufiHOJ.jpg,Surprise
1813,tt0118971,The Devil's Advocate,1997,7.5,"Drama, Horror, Mystery, Thriller","Aspiring Florida defense lawyer Kevin Lomax accepts a job at a New York law firm. With the stakes getting higher every case, Kevin quickly learns that his boss has something far more evil planned.",/5ZzBGpxy55OQzHxKVY11IpY6a0o.jpg,Surprise
206487,tt2397535,Predestination,2014,7.4,"Science Fiction, Thriller","Predestination chronicles the life of a Temporal Agent sent on an intricate series of time-travel journeys designed to prevent future killers from committing their crimes. Now, on his final assignment, the Agent must stop the one criminal that has eluded him throughout time and prevent a devastating attack in which thousands of lives will be lost.",/38Xr1JnV1ZcLQ55zmdSp6n475cZ.jpg,Surprise
252,tt0067992,Willy Wonka & the Chocolate Factory,1971,7.5,"Comedy, Family, Fantasy","When eccentric candy man Willy Wonka promises a lifetime supply of sweets and a tour of his chocolate factory to five lucky kids, penniless Charlie Bucket seeks the golden ticket that will make him a winner.",/vmpsZkrs4Uvkp9r1atL8B3frA63.jpg,Surprise
17654,tt1136608,District 9,2009,7.4,Science Fiction,"Thirty years ago, aliens arrive on Earth. Not to conquer or give aid, but to find refuge from their dying planet. Separated from humans in a South African area called District 9, the aliens are managed by Multi-National United, which is unconcerned with the aliens' welfare but will do anything to master their advanced technology. When a company field agent contracts a mysterious virus that begins to alter his DNA, there is only one place he can hide: District 9.",/tuGlQkqLxnodDSk6mp5c2wvxUEd.jpg,Surprise
11482,tt0074811,The Tenant,1976,7.7,"Horror, Mystery, Thriller",A quiet and inconspicuous man rents an apartment in France where he finds himself drawn into a rabbit hole of dangerous paranoia.,/4Qhzb1ICFMqE3isWoln497qSH7n.jpg,Surprise
1895,tt0121766,Star Wars: Episode III - Revenge of the Sith,2005,7.4,"Action, Adventure, Science Fiction",The evil Darth Sidious enacts his final plan for unlimited power -- and the heroic Jedi Anakin Skywalker must choose a side.,/xfSAoBEm9MNBjmlNcDYLvLSMlnq.jpg,Surprise
271110,tt3498820,Captain America: Civil War,2016,7.4,"Action, Adventure, Science Fiction","Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",/rAGiXaUfPzY7CDEyNKUofk3Kw2e.jpg,Surprise
2503,tt0440963,The Bourne Ultimatum,2007,7.4,"Action, Drama, Mystery, Thriller","Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company's best efforts to eradicate him.",/15rMz5MRXFp7CP4VxhjYw4y0FUn.jpg,Surprise
10633,tt0061811,In the Heat of the Night,1967,7.7,"Crime, Drama, Mystery, Thriller","African-American Philadelphia police detective Virgil Tibbs is arrested on suspicion of murder by Bill Gillespie, the racist police chief of tiny Sparta, Mississippi. After Tibbs proves not only his own innocence but that of another man, he joins forces with Gillespie to track down the real killer. Their investigation takes them through every social level of the town, with Tibbs making enemies as well as unlikely friends as he hunts for the truth.",/fvqHTabYej3LwzKRRZCm6jV3g0O.jpg,Surprise
101299,tt1951264,The Hunger Games: Catching Fire,2013,7.4,"Action, Adventure, Science Fiction","Katniss Everdeen has returned home safe after winning the 74th Annual Hunger Games along with fellow tribute Peeta Mellark. Winning means that they must turn around and leave their family and close friends, embarking on a ""Victor's Tour"" of the districts. Along the way Katniss senses that a rebellion is simmering, but the Capitol is still very much in control as President Snow prepares the 75th Annual Hunger Games (The Quarter Quell) - a competition that could change Panem forever.",/vrQHDXjVmbYzadOXQ0UaObunoy2.jpg,Surprise
425909,tt4513678,Ghostbusters: Afterlife,2021,7.5,"Adventure, Comedy, Fantasy","When a single mom and her two kids arrive in a small town, they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind.",/ggcBBYgnwrRAdx2vTthSAZDfrrk.jpg,Surprise
508947,tt8097030,Turning Red,2022,7.4,"Animation, Comedy, Family, Fantasy","Thirteen-year-old Mei is experiencing the awkwardness of being a teenager with a twist – when she gets too excited, she transforms into a giant red panda.",/qsdjk9oAKSQMWs0Vt5Pyfh6O4GZ.jpg,Surprise
137106,tt1490017,The Lego Movie,2014,7.4,"Adventure, Animation, Comedy, Family, Fantasy","An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from conquering the universe.",/9klB7qKC9aCeGyyM4uU5hSA6xDV.jpg,Surprise
284054,tt1825683,Black Panther,2018,7.4,"Action, Adventure, Science Fiction","King T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantle to join with ex-girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war.",/uxzzxijgPIY7slzFvMotPv8wjKA.jpg,Surprise
447332,tt6644200,A Quiet Place,2018,7.4,"Drama, Horror, Science Fiction",A family is forced to live in silence while hiding from creatures that hunt by sound.,/nAU74GmpUk7t5iklEp3bufwDq4n.jpg,Surprise
36685,tt0073629,The Rocky Horror Picture Show,1975,7.5,"Comedy, Fantasy, Horror, Science Fiction","Sweethearts Brad and Janet, stuck with a flat tire during a storm, discover the eerie mansion of Dr. Frank-N-Furter, a transvestite scientist. As their innocence is lost, Brad and Janet meet a houseful of wild characters, including a rocking biker and a creepy butler. Through elaborate dances and rock songs, Frank-N-Furter unveils his latest creation: a muscular man named 'Rockv'.",/3pyE6ZqDbuJi7zrNzzQzcKTWdmN.jpg,Surprise
192,tt0091605,The Name of the Rose,1986,7.5,"Drama, Mystery, Thriller","14th-century Franciscan monk William of Baskerville and his young novice arrive at a conference to find that several monks have been murdered under mysterious circumstances. To solve the crimes, William must rise up against the Church's authority and fight the shadowy conspiracy of monastery monks using only his intelligence – which is considerable.",/2BuVu0j6v2kNY2gGxtO3sDGyob2.jpg,Surprise
395834,tt5362988,Wind River,2017,7.4,"Crime, Drama, Mystery, Thriller",An FBI agent teams with the town's veteran game tracker to investigate a murder that occurred on a Native American reservation.,/pySivdR845Hom4u4T2WNkJxe6Ad.jpg,Surprise
176,tt0387564,Saw,2004,7.4,"Crime, Horror, Mystery","Obsessed with teaching his victims the value of life, a deranged, sadistic serial killer abducts the morally wayward. Once captured, they must face impossible choices in a horrific game of survival. The victims must fight to win their lives back, or die trying...",/4da0TS3iQ1IzuyhDS8elgkmOfrN.jpg,Surprise
451048,tt0870154,Jungle Cruise,2021,7.4,"Action, Adventure, Fantasy","Dr. Lily Houghton enlists the aid of wisecracking skipper Frank Wolff to take her down the Amazon in his dilapidated boat. Together, they search for an ancient tree that holds the power to heal – a discovery that will change the future of medicine.",/9dKCd55IuTT5QRs989m9Qlb7d2B.jpg,Surprise
345938,tt2872518,The Shack,2017,7.5,"Drama, Fantasy","After suffering a family tragedy, Mack Phillips spirals into a deep depression causing him to question his innermost beliefs. Facing a crisis of faith, he receives a mysterious letter urging him to an abandoned shack deep in the Oregon wilderness. Despite his doubts, Mack journeys to the shack and encounters an enigmatic trio of strangers led by a woman named Papa. Through this meeting, Mack finds important truths that will transform his understanding of his tragedy and change his life forever.",/doAzav9kfdtsoSdw1MDFvjKq3J4.jpg,Surprise
514754,tt8075496,Bao,2018,7.6,"Animation, Family, Fantasy","An aging Chinese mom suffering from empty nest syndrome gets another chance at motherhood when one of her dumplings springs to life as a lively, giggly dumpling boy.",/tKz7XRXvdy1i7pW4eotaWZSrAx2.jpg,Surprise
14784,tt0460791,The Fall,2006,7.6,"Adventure, Drama, Fantasy","In a hospital on the outskirts of 1920s Los Angeles, an injured stuntman begins to tell a fellow patient, a little girl with a broken arm, a fantastic story about 5 mythical heroes. Thanks to his fractured state of mind and her vivid imagination, the line between fiction and reality starts to blur as the tale advances.",/jUx4P4Q1VsQ07rLz7sOlSyNm4F3.jpg,Surprise
4232,tt0117571,Scream,1996,7.4,"Crime, Horror, Mystery","A year after the murder of her mother, Sidney Prescott is terrorized by a masked killer who targets her and her friends by using scary movies as part of a deadly game.",/aXAByjBN8UhaYvotqRCwa5MsMGu.jpg,Surprise
682507,tt9411972,Where the Crawdads Sing,2022,7.6,"Drama, Mystery, Romance","Abandoned by her family, Kya raises herself all alone in the marshes outside of her small town. When her former boyfriend is found dead, Kya is instantly branded by the local townspeople and law enforcement as the prime suspect for his murder.",/6h5OCqRnWH7Dcm4IeP4JypBdtuI.jpg,Surprise
592,tt0071360,The Conversation,1974,7.5,"Crime, Drama, Mystery","Surveillance expert Harry Caul is hired by a mysterious client's brusque aide to tail a young couple. Tracking the pair through San Francisco's Union Square, Caul and his associate Stan manage to record a cryptic conversation between them. Tormented by memories of a previous case that ended badly, Caul becomes obsessed with the resulting tape, trying to determine if the couple is in danger.",/9LGN30PhmzAZhDc23yFBZAHtNST.jpg,Surprise
686,tt0118884,Contact,1997,7.4,"Drama, Mystery, Science Fiction","A radio astronomer receives the first extraterrestrial radio signal ever picked up on Earth. As the world powers scramble to decipher the message and decide upon a course of action, she must make some difficult decisions between her beliefs, the truth, and reality.",/bCpMIywuNZeWt3i5UMLEIc0VSwM.jpg,Surprise
154,tt0084726,Star Trek II: The Wrath of Khan,1982,7.5,"Action, Adventure, Science Fiction, Thriller","It is the 23rd century. The Federation Starship U.S.S. Enterprise is on routine training maneuvers and Admiral James T. Kirk seems resigned to the fact that this inspection may well be the last space mission of his career. But Khan is back. Aided by his exiled band of genetic supermen, Khan - brilliant renegade of 20th century Earth - has raided Space Station Regula One, stolen a top secret device called Project Genesis, wrested control of another Federation Starship and sets out in pursuit of the Enterprise, determined to let nothing stand in the way of his mission: kill Admiral Kirk... even if it means universal Armageddon.",/uPyLsKl8Z0LOoxeaFXsY5MxhR5s.jpg,Surprise
492,tt0120601,Being John Malkovich,1999,7.4,"Comedy, Drama, Fantasy","One day at work, unsuccessful puppeteer Craig finds a portal into the head of actor John Malkovich. The portal soon becomes a passion for anybody who enters its mad and controlling world of overtaking another human body.",/xVSvIwRNzwXSs0CLefiiG6A96m4.jpg,Surprise
493529,tt2906216,Dungeons & Dragons: Honor Among Thieves,2023,7.5,"Adventure, Comedy, Fantasy","A charming thief and a band of unlikely adventurers undertake an epic heist to retrieve a lost relic, but things go dangerously awry when they run afoul of the wrong people.",/gkiHVcE4ae3BSl1x0K3qaJzpybz.jpg,Surprise
4011,tt0094721,Beetlejuice,1988,7.4,"Comedy, Fantasy","After an untimely death, a newly dead New England couple seek help from a deranged demon exorcist to scare an affluent New York family out of their home.",/nnl6OWkyPpuMm595hmAxNW3rZFn.jpg,Surprise
910,tt0038355,The Big Sleep,1946,7.6,"Crime, Mystery, Romance","Private Investigator Philip Marlowe is hired by wealthy General Sternwood regarding a matter involving his youngest daughter Carmen. Before the complex case is over, Marlowe sees murder, blackmail, deception, and what might be love.",/lraHo9D8c0YWfxsKqT5P5sVqMKN.jpg,Surprise
1427,tt0396171,Perfume: The Story of a Murderer,2006,7.4,"Crime, Drama, Fantasy","Jean-Baptiste Grenouille, born in the stench of 18th century Paris, develops a superior olfactory sense, which he uses to create the world's finest perfumes. However, his work takes a dark turn as he tries to preserve scents in the search for the ultimate perfume.",/2wrFrUej8ri5EpjgIkjKTAnr686.jpg,Surprise
9426,tt0091064,The Fly,1986,7.4,"Horror, Science Fiction","When Seth Brundle makes a huge scientific and technological breakthrough in teleportation, he decides to test it on himself. Unbeknownst to him, a common housefly manages to get inside the device and the two become one.",/8gZWMhJHRvaXdXsNhERtqNHYpH3.jpg,Surprise
628,tt0110148,Interview with the Vampire,1994,7.4,"Drama, Fantasy, Horror","A vampire relates his epic life story of love, betrayal, loneliness, and dark hunger to an over-curious reporter.",/2162lAT2MP36MyJd2sttmj5du5T.jpg,Surprise
315635,tt2250912,Spider-Man: Homecoming,2017,7.3,"Action, Adventure, Drama, Science Fiction","Following the events of Captain America: Civil War, Peter Parker, with the help of his mentor Tony Stark, tries to balance his life as an ordinary high school student in Queens, New York City, with fighting crime as his superhero alter ego Spider-Man as a new threat, the Vulture, emerges.",/c24sv2weTHPsmDa7jEMN0m2P3RT.jpg,Surprise
13151,tt0166792,Scooby-Doo on Zombie Island,1998,7.7,"Animation, Family, Horror, Mystery","After going their separate ways, Scooby-Doo, Shaggy, Velma, Daphne, and Fred reunite to investigate the ghost of Moonscar the pirate on a haunted bayou island, but it turns out the swashbuckler's spirit isn't the only creepy character on the island. The sleuths also meet up with cat creatures and zombies... and it looks like for the first time in their lives, these ghouls might actually be real.",/7EdvFUGvT5Pn8rUFRKCrdUzNthf.jpg,Surprise
58,tt0383574,Pirates of the Caribbean: Dead Man's Chest,2006,7.3,"Action, Adventure, Fantasy",Captain Jack Sparrow works his way out of a blood debt with the ghostly Davy Jones to avoid eternal damnation.,/uXEqmloGyP7UXAiphJUu2v2pcuE.jpg,Surprise
19101,tt0113670,A Little Princess,1995,7.6,"Drama, Family, Fantasy","When her father enlists to fight for the British in WWI, young Sara Crewe goes to New York to attend the same boarding school her late mother attended. She soon clashes with the severe headmistress, Miss Minchin, who attempts to stifle Sara's creativity and sense of self-worth.",/9V4bAVEskSNbEqjVI0YmeuB0n8I.jpg,Surprise
387426,tt3967856,Okja,2017,7.4,"Adventure, Drama, Fantasy, Science Fiction","A young girl named Mija risks everything to prevent a powerful, multi-national company from kidnapping her best friend - a massive animal named Okja.",/pHlRr2MfjK77VIIAO7p0R4jhsJI.jpg,Surprise
251516,tt3472226,Kung Fury,2015,7.5,"Action, Comedy, Fantasy, Science Fiction","During an unfortunate series of events, a friend of Kung Fury is assassinated by the most dangerous kung fu master criminal of all time, Adolf Hitler, a.k.a Kung Führer.  Kung Fury decides to travel back in time to Nazi Germany in order to kill Hitler and end the Nazi empire once and for all.",/6Qam8Leycapwik947j6U3vcUbAv.jpg,Surprise
49051,tt0903624,The Hobbit: An Unexpected Journey,2012,7.3,"Action, Adventure, Fantasy","Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",/yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg,Surprise
453395,tt9419884,Doctor Strange in the Multiverse of Madness,2022,7.4,"Action, Adventure, Fantasy","Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.",/9Gtg2DzBhmYamXBS1hKAhiwbBKS.jpg,Surprise
65754,tt1568346,The Girl with the Dragon Tattoo,2011,7.4,"Crime, Mystery, Thriller","This English-language adaptation of the Swedish novel by Stieg Larsson follows a disgraced journalist, Mikael Blomkvist, as he investigates the disappearance of a weary patriarch's niece from 40 years ago. He is aided by the pierced, tattooed, punk computer hacker named Lisbeth Salander. As they work together in the investigation, Blomkvist and Salander uncover immense corruption beyond anything they have ever imagined.",/zqDopwg7XQ4IfFX2dRlQCT1SwMG.jpg,Surprise
3035,tt0021884,Frankenstein,1931,7.5,"Drama, Horror, Science Fiction","Dr. Henry Frankenstein attempts to create life by assembling a creature from body parts of the deceased. Aided by his loyal misshapen assistant, Fritz, Frankenstein succeeds in animating his monster, but, confused and traumatized, it escapes into the countryside and begins to wreak havoc. Frankenstein searches for the elusive being and eventually must confront his tormented creation.",/mu6wHwH0IwCCaEYtpqujuPJYat1.jpg,Surprise
10144,tt0097757,The Little Mermaid,1989,7.4,"Animation, Family, Fantasy",This colorful adventure tells the story of an impetuous mermaid princess named Ariel who falls in love with the very human Prince Eric and puts everything on the line for the chance to be with him. Memorable songs and characters -- including the villainous sea witch Ursula.,/plcZXvI310FkbwIptvd6rqk63LP.jpg,Surprise
81188,tt1446192,Rise of the Guardians,2012,7.4,"Action, Adventure, Animation, Family, Fantasy","When an evil spirit known as Pitch lays down the gauntlet to take over the world, the immortal Guardians must join forces for the first time to protect the hopes, beliefs and imagination of children all over the world.",/sW4qOa9yF0Ikg7lppncQ0n5UhKX.jpg,Surprise
259316,tt3183660,Fantastic Beasts and Where to Find Them,2016,7.3,"Adventure, Family, Fantasy","In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.",/h6NYfVUyM6CDURtZSnBpz647Ldd.jpg,Surprise
454626,tt3794354,Sonic the Hedgehog,2020,7.3,"Action, Comedy, Family, Science Fiction","Powered with incredible speed, Sonic The Hedgehog embraces his new home on Earth. That is, until Sonic sparks the attention of super-uncool evil genius Dr. Robotnik. Now it’s super-villain vs. super-sonic in an all-out race across the globe to stop Robotnik from using Sonic’s unique power for world domination.",/aQvJ5WPzZgYVDrxLX4R6cLJCEaQ.jpg,Surprise
8810,tt0082694,Mad Max 2,1981,7.4,"Action, Adventure, Science Fiction, Thriller","Max Rockatansky returns as the heroic loner who drives the dusty roads of a postapocalyptic Australian Outback in an unending search for gasoline. Arrayed against him and the other scraggly defendants of a fuel-depot encampment are the bizarre warriors commanded by the charismatic Lord Humungus, a violent leader whose scruples are as barren as the surrounding landscape.",/lyFPvG4VJGlBKQtjyQnnpLEMog1.jpg,Surprise
539,tt0054215,Psycho,1960,8.4,"Drama, Horror, Thriller","When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother.",/yz4QVqPx3h1hD1DfqqQkCq3rmxW.jpg,Fear
807,tt0114369,Se7en,1995,8.4,"Crime, Mystery, Thriller","Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",/6yoghtyTpznpBik8EngEmJskVUO.jpg,Fear
567,tt0047396,Rear Window,1954,8.4,"Mystery, Thriller",A wheelchair-bound photographer spies on his neighbors from his apartment window and becomes convinced one of them has committed murder.,/qitnZcLP7C9DLRuPpmvZ7GiEjJN.jpg,Fear
694,tt0081505,The Shining,1980,8.2,"Horror, Thriller","Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",/xazWoLealQwEgqZ89MLZklLZD3k.jpg,Fear
11324,tt1130884,Shutter Island,2010,8.2,"Drama, Mystery, Thriller","World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by troubling visions and a mysterious doctor.",/4GDy0PHYX3VRXUtwK5ysFbg3kEx.jpg,Fear
1124,tt0482571,The Prestige,2006,8.2,"Drama, Mystery, Science Fiction","A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",/Ag2B2KHKQPukjH7WutmgnnSNurZ.jpg,Fear
77,tt0209144,Memento,2000,8.2,"Mystery, Thriller","Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.",/yuNs09hvpHVU1cBTCAk9zxsL2oW.jpg,Fear
348,tt0078748,Alien,1979,8.1,"Horror, Science Fiction","During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",/vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg,Fear
426,tt0052357,Vertigo,1958,8.2,"Mystery, Romance, Thriller","A retired San Francisco detective suffering from acrophobia investigates the strange activities of an old friend's wife, all the while becoming dangerously obsessed with her.",/15uOEfqBNTVtDUT7hGBVCka0rZz.jpg,Fear
62,tt0062622,2001: A Space Odyssey,1968,8.1,"Adventure, Mystery, Science Fiction","Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.",/ve72VxNqjGM69Uky4WTo2bK6rfq.jpg,Fear
1091,tt0084787,The Thing,1982,8.0,"Horror, Mystery, Science Fiction","A team of American scientists investigate the empty, destroyed base of their Norwegian counterparts in Antarctica, only to discover a terrifying life force that can take the form of its prey.",/tzGY49kseSE9QAKk47uuDGwnSCu.jpg,Fear
15,tt0033467,Citizen Kane,1941,8.0,"Drama, Mystery","Newspaper magnate, Charles Foster Kane is taken from his mother as a boy and made the ward of a rich industrialist. As a result, every well-meaning, tyrannical or self-destructive move he makes for the rest of his life appears in some way to be a reaction to that deeply wounding event.",/sav0jxhqiH0bPr2vZFU0Kjt2nZL.jpg,Fear
745,tt0167404,The Sixth Sense,1999,7.9,"Drama, Mystery, Thriller","Following an unexpected tragedy, child psychologist Malcolm Crowe meets a nine year old boy named Cole Sear, who is hiding a dark secret.",/4AfSDjjCy6T5LA1TMz0Lh2HlpRh.jpg,Fear
213,tt0053125,North by Northwest,1959,8.0,"Mystery, Thriller","Advertising man Roger Thornhill is mistaken for a spy, triggering a deadly cross-country chase.",/ay0dOKJgyK4VEh3xakV15UgvJMF.jpg,Fear
37257,tt0051201,Witness for the Prosecution,1957,8.2,"Crime, Drama, Mystery","When Leonard Vole is arrested for the sensational murder of a rich, middle-aged widow, the famous Sir Wilfrid Robarts agrees to appear on his behalf. Sir Wilfrid, recovering from a near-fatal heart attack, is supposed to be on a diet of bland, civil suits—but the lure of the criminal courts is too much for him, especially when the case is so difficult.",/mM5Cad2ESBprh6ucPnMzMfI34Cu.jpg,Fear
210577,tt2267998,Gone Girl,2014,7.9,"Drama, Mystery, Thriller","With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",/qymaJhucquUwjpb8oiqynMeXnID.jpg,Fear
339877,tt3262342,Loving Vincent,2017,8.0,"Animation, Drama, History, Mystery",A young man arrives at the last hometown of painter Vincent van Gogh to deliver the troubled artist's final letter and ends up investigating his final days there.,/56sq57kDm7XgyXBYrgJLumo0Jac.jpg,Fear
546554,tt8946378,Knives Out,2019,7.8,"Comedy, Crime, Mystery","When renowned crime novelist Harlan Thrombey is found dead at his estate just after his 85th birthday, the inquisitive and debonair Detective Benoit Blanc is mysteriously enlisted to investigate. From Harlan's dysfunctional family to his devoted staff, Blanc sifts through a web of red herrings and self-serving lies to uncover the truth behind Harlan's untimely death.",/pThyQovXQrw2m0s9x82twj48Jq4.jpg,Fear
829,tt0071315,Chinatown,1974,7.9,"Crime, Drama, Mystery, Thriller","Private eye Jake Gittes lives off of the murky moral climate of sunbaked, pre-World War II Southern California. Hired by a beautiful socialite to investigate her husband's extra-marital affair, Gittes is swept into a maelstrom of double dealings and deadly deceits, uncovering a web of personal and political scandals that come crashing together.",/mQJz8J4naOA7RmCtypTPjgXZIMY.jpg,Fear
141,tt0246578,Donnie Darko,2001,7.8,"Drama, Fantasy, Mystery","After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",/j73zf3TjWR9j8pHLndaHWh0YWvN.jpg,Fear
1018,tt0166924,Mulholland Drive,2001,7.8,"Drama, Mystery, Thriller","Blonde Betty Elms has only just arrived in Hollywood to become a movie star when she meets an enigmatic brunette with amnesia. Meanwhile, as the two set off to solve the second woman's identity, filmmaker Adam Kesher runs into ominous trouble while casting his latest project.",/tVxGt7uffLVhIIcwuldXOMpFBPX.jpg,Fear
452522,tt0278784,Twin Peaks,1989,8.4,"Crime, Drama, Mystery, TV Movie","An idiosyncratic FBI agent investigates the murder of a young woman in the even more idiosyncratic town of Twin Peaks. (This standalone version of the series pilot was produced for the European VHS market and has an alternate, closed ending.)",/Apg4fMfr1Wi19Ilu5HXh4nClCv9.jpg,Fear
1092,tt0041959,The Third Man,1949,7.9,"Mystery, Thriller","In postwar Vienna, Austria, Holly Martins, a writer of pulp Westerns, arrives penniless as a guest of his childhood chum Harry Lime, only to learn he has died. Martins develops a conspiracy theory after learning of a ""third man"" present at the time of Harry's death, running into interference from British officer Major Calloway, and falling head-over-heels for Harry's grief-stricken lover, Anna.",/oIF3l7Dxp7Eyye10BNyM611wtKa.jpg,Fear
